Mã số thuế SOE1,Mã số thuế SOE2,Doanh thu,Ngành nghề kinh doanh chính,Địa chỉ,Thành Phố,Tên SOE2,Tên SOE1
0300514849,3501473524,2411198680044,Bốc xếp hàng hóa,- Huyện Tân Thành - Bà Rịa - Vũng Tàu,Vũng Tàu,Công ty trách nhiệm hữu hạn Cảng Quốc Tế Tân Cảng - Cái Mép,CÔNG TY TNHH MTV TỔNG CÔNG TY TÂN CẢNG SÀI GÒN
0300514849,3502294165,776252571047,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,ấp Tân Lộc - Xã Phước Hoà - Huyện Tân Thành - Bà Rịa - Vũng Tàu,Vũng Tàu,Công Ty TNHH Một Thành Viên Cảng Tân Cảng - Cái Mép Thị Vải,CÔNG TY TNHH MTV TỔNG CÔNG TY TÂN CẢNG SÀI GÒN
0300514849,3901222613,156120098821,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,"Thửa đất số 7,8,9,12, Tờ bản đồ số 66, Khu Kinh Tế Cửa Khẩu - Xã Lợi Thuận - Huyện Bến Cầu - Tây Ninh",Tây Ninh,Công Ty TNHH Tân Cảng - Tây Ninh,CÔNG TY TNHH MTV TỔNG CÔNG TY TÂN CẢNG SÀI GÒN
0300533471,1601111997,,"Khai thác đá, cát, sỏi, đất sét","Số 249, Tổ 5, Khóm Long Hưng 1 - Thị xã Tân Châu - An Giang",An Giang,Công Ty TNHH Khoáng Sản-Xây Dựng Thái Sơn,CÔNG TY TNHH MTV TỔNG CÔNG TY THÁI SƠN
0300533471,3600266060,486650165047,,,,,CÔNG TY TNHH MTV TỔNG CÔNG TY THÁI SƠN
0300533471,4300583208,,Khai thác quặng sắt,03 Đường 3/2 - Phường 11 - Quận 10 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Tư Vấn Đầu Tư Thái Sơn Sài Gòn,CÔNG TY TNHH MTV TỔNG CÔNG TY THÁI SƠN
0300604002,0315498149,0,,,,,CÔNG TY TNHH PHÁT TRIỂN PHÚ MỸ HƯNG
0300604002,0315504804,0,,,,,CÔNG TY TNHH PHÁT TRIỂN PHÚ MỸ HƯNG
0300604002,0315599362,4682621820,,,,,CÔNG TY TNHH PHÁT TRIỂN PHÚ MỸ HƯNG
0301049150,0304924469,13518817500,,,,,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ PHÁT TIẾN
0302853607,0107779967,,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Phòng 1034, Prime Business Center, tầng 10, tòa nhà Pacific Palace, số 83B Lý Thường Kiệt, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội",Hà Nội,Công Ty Cổ Phần Đầu Tư Newco Việt Nam,CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT TƯỜNG VIỆT
0304133227,0106463512,55214441207,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Sân kho A, xóm Tràng Trũng - Xã Dương Liễu - Huyện Hoài Đức - Hà Nội",Hà Nội,Công Ty TNHH Thanh Long Hà Nội,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0108426562,51561426633,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Thôn Nghĩa Lại, Đường Đào Duy Tùng, Xã Uy Nỗ, Huyện Đông Anh, Thành phố Hà Nội",Hà Nội,Công Ty TNHH Thanh Long Long Biên,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0108610297,24196979591,,,,,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0309220811,85780370873,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","15 Đường số 1, Khu dân cư Gia Hòa - Xã Phong Phú - Huyện Bình Chánh - TP Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH Thanh Long Nhà Bè,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0312592263,350060845004,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","1078/4A Quốc lộ 1A, Khu phố 5 - Phường Linh Trung - Quận Thủ Đức - TP Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH Thanh Long Hữu Thức,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0312906110,63662326452,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","168B Tỉnh lộ 8, ấp 2A - Xã Tân Thạnh Tây - Huyện Củ Chi - TP Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH Thanh Long Củ Chi,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0401554608,181103794418,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Quốc lộ 1A - Xã Hoà Châu - Huyện Hoà Vang - Đà Nẵng,Đà Nẵng,Công Ty TNHH Thanh Long Sông Hàn,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0401882285,116236963358,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","10 Nguyễn Chí Thanh, Phường Thạch Thang, Quận Hải Châu, Thành phố Đà Nẵng",Đà Nẵng,Công Ty TNHH Đầu Tư Và Phát Triển Trịnh Hoàng Đà Nẵng,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,0601138066,43999395246,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Tổ 24, đường 10, Phường Lộc Hạ, Thành phố Nam Định, Tỉnh Nam Định",Nam Định,Công Ty TNHH Thanh Long Duyên Hải,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,1500998162,67164232696,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Tổ 1, ấp An Hương 2 - Xã Mỹ An - Huyện Mang Thít - Vĩnh Long",Vĩnh Long,Công Ty Trách Nhiệm Hữu Hạn Thanh Long Mekong,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,1601313841,74082806228,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",QL 91 ấp Bình Phú 2 - Xã Bình Hòa - Huyện Châu Thành - An Giang,An Giang,Cty TNHH Thanh Long Long Xuyên,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,1800799217,104065327247,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","84A, QL 1A, KV 2 - Phường Ba Láng - Quận Cái Răng - Cần Thơ",Cần Thơ,Công Ty TNHH Thanh Long Cần Thơ,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,1801670939,102765965090,,,,,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,2301036765,61019839030,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Km2, đường Trần Hưng Đạo, Phường Đại Phúc, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",Bắc Ninh,Công Ty TNHH Thanh Long Hà Bắc,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,2500272284,75168086851,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Cụm Kinh tế xã hội Tân Tiến - Xã Tân Tiến - Huyện Vĩnh Tường - Vĩnh Phúc,Vĩnh Phúc,Công Ty TNHH Thanh Long Phú Mỹ,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,2901888440,48715323824,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Lô số 3, Khu công nghiệp Nghi Phú, Xã Nghi Phú, Thành phố Vinh, Tỉnh Nghệ An",Nghệ An,Công Ty TNHH Thanh Long Sông Lam,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,3200609997,55030614199,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Số 09 đường Lê Thế Hiếu - Phường 1 - Thành phố Đông Hà - Quảng Trị,Quảng Trị,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Khang Nam Phát,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,3603649110,279300836841,,,,,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,4201723013,38882293058,Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu,"Lô A2 cụm Công nghiệp Diên Phú, Xã Diên Phú, Huyện Diên Khánh, Tỉnh Khánh Hòa",Khánh Hòa,Công Ty TNHH Sản Xuất Thương Mại Hoàng Thiên Phú,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,4601304313,36333794697,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Quốc lộ 1B - Xã Đồng Bẩm - Thành phố Thái Nguyên - Thái Nguyên,Thái Nguyên,Công Ty TNHH Thanh Long Thái Nguyên,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,5800796439,105170509859,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Khu phố 6 - Thị trấn Liên Nghĩa - Huyện Đức Trọng - Lâm Đồng,Lâm Đồng,Công Ty TNHH Thanh Long Đại Lộc,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0304133227,5801430211,38857766170,,,,,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG
0313743966,0315196123,18100478489,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"Tầng 11, số 198 Nguyễn Thị Minh Khai, Phường 06, Quận 3, Thành phố Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH King Coffee,CÔNG TY TNHH TNI KING COFFEE
0313743966,0316620419,0,,,,,CÔNG TY TNHH TNI KING COFFEE
0313743966,0317210581,,Chi tiết: Lập trình máy vi tính; Tư vấn máy vi tính và quản trị hệ thống máy vi tính; Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,Tầng 2  số 161 Võ Văn Tần  Phường Võ Thị Sáu,Thành phố Hồ Chí Minh,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN TNI,CÔNG TY TNHH TNI KING COFFEE
0313743966,0317219030,," 3.  Hoạt động tư vân quản lý trừ tư vân tài chính kê toán, pháp lý 7020(Chính)","Tâng 2, sô 161 Võ Văn Tân, Phường Võ Thị Sáu, Quận 3, Thành phô Hô Chí Minh, Việt Nam 028. 3526 0195",Thành phô Hô Chí Minh,CÔNG TY TNHH TNI VENTURES,CÔNG TY TNHH TNI KING COFFEE
0301115156,3602236216,,,,,,CÔNG TY TNHH XÂY DỰNG CÔNG TRÌNH HÙNG VƯƠNG
0301115156,3800752389,229553585229,Sản xuất vật liệu xây dựng từ đất sét,"KCN Đồng Xoài I, ấp 4 - Xã Tân Thành - Thị xã Đồng Xoài - Bình Phước",Bình Phước,Công Ty TNHH Hùng Vương - Bình Phước,CÔNG TY TNHH XÂY DỰNG CÔNG TRÌNH HÙNG VƯƠNG
1200748517,1201044062,1133073946506,Sản xuất sản phẩm từ plastic,ấp Kinh 2A - Xã Phước Lập - Huyện Tân Phước - Tiền Giang,Tiền Giang,Công Ty TNHH Công Nghiệp Minh Hưng,MINH HƯNG GROUP
0301378892,0305051312,18373588192,,,,,NGÂN HÀNG TMCP BẢN VIỆT
0300481551,0313458020,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",6 Phan Kế Bính - Phường Đa Kao - Quận 1 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Kho Vận Thương Mại Miền Đông,TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TNHH MTV
0300713668,0300716637,,,,,,TỔNG CÔNG TY CÔNG NGHIỆP SÀI GÒN - TNHH MTV
0300713668,0311854477,,,,,,TỔNG CÔNG TY CÔNG NGHIỆP SÀI GÒN - TNHH MTV
0300713668,0313538325,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",72 Lê Thánh Tôn - Phường Bến Nghé - Quận 1 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Kinh Doanh Thương Mại Dịch Vụ Hoa Mai,TỔNG CÔNG TY CÔNG NGHIỆP SÀI GÒN - TNHH MTV
0300452060,3500103496,21531504401,,,,,TỔNG CÔNG TY CP DỊCH VỤ TỔNG HỢP DẦU KHÍ
0300452060,4401050414,0,Dịch vụ lưu trú ngắn ngày,"Số 655 Hùng Vương, Phường 9, TP Tuy Hoà, Tỉnh Phú Yên",Phú Yên,Công Ty TNHH Nghỉ Dưỡng Quốc Tế Vịnh Hòa Emerald Bay,TỔNG CÔNG TY CP DỊCH VỤ TỔNG HỢP DẦU KHÍ
0300401524,0102594320,,,,,,TỔNG CÔNG TY CP MAY VIỆT TIẾN
0300401524,1201538537,223285904773,May trang phục (trừ trang phục từ da lông thú),"Ấp Hưng Thạnh, Xã Long Hưng, Thị xã Gò Công, Tỉnh Tiền Giang",Tiền Giang,Công Ty TNHH May Việt Long Hưng,TỔNG CÔNG TY CP MAY VIỆT TIẾN
0300401524,3702951770,0,In ấn,"Một phần Lô A4, Khu công nghiệp Dệt - May Bình An, Phường Bình Thắng, Thành phố Dĩ An, Tỉnh Bình Dương",Bình Dương,Công Ty TNHH Việt Thái Tech,TỔNG CÔNG TY CP MAY VIỆT TIẾN
0301446006,0102594320,,,,,,TỔNG CÔNG TY CP PHONG PHÚ
0301446006,0300828098,4571926498310,Sản xuất sợi,P.Tăng Nhơn Phú - Quận 9 - TP Hồ Chí Minh,TP Hồ Chí Minh,Cty TNHH Coats Phong Phú,TỔNG CÔNG TY CP PHONG PHÚ
0302177966,3502425844,239492293118,,,,,TỔNG CÔNG TY IDICO - CTCP
0300398889,0102594320,,,,,,TỔNG CÔNG TY MAY NHÀ BÈ - CTCP
0300398889,4101394090,34657716432,May trang phục (trừ trang phục từ da lông thú),Lô A6 Cụm Công nghiệp - Thị trấn Bồng Sơn - Huyện Hoài Nhơn - Bình Định,Bình Định,Công Ty TNHH May Vinatex Bồng Sơn,TỔNG CÔNG TY MAY NHÀ BÈ - CTCP
0300398889,4300693948,80632802676,May trang phục (trừ trang phục từ da lông thú),"Lô A8, Cum công nghiệp La Hà - Thị trấn La Hà - Huyện Tư Nghĩa - Quảng Ngãi",Quảng Ngãi,Công Ty TNHH May Vinatex Tư Nghĩa,TỔNG CÔNG TY MAY NHÀ BÈ - CTCP
0300402493,0304401701,27461064933,,,,,TỔNG CÔNG TY VẬT LIỆU XÂY DỰNG SỐ 1 - CTCP
0300402493,0314964301,256573254339,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Tầng 1 Tòa nhà Sailing Tower, Số 111A Pasteur, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH Một Thành Viên Thương Mại Vật Liệu Xây Dựng Fico,TỔNG CÔNG TY VẬT LIỆU XÂY DỰNG SỐ 1 - CTCP
0300402493,0315650869,832705760324,,,,,TỔNG CÔNG TY VẬT LIỆU XÂY DỰNG SỐ 1 - CTCP
0300402493,4201764563,188259937454,"Khai thác đá, cát, sỏi, đất sét","Thôn Tân Hải, Xã Cam Hải Tây, Huyện Cam Lâm, Tỉnh Khánh Hòa",Khánh Hòa,Công Ty TNHH Một Thành Viên - Cát Cam Ranh Fico,TỔNG CÔNG TY VẬT LIỆU XÂY DỰNG SỐ 1 - CTCP
0301429113,0106028622,0,Xây dựng công trình đường sắt và đường bộ,Số 475 đường Nguyễn Trãi - Phường Thanh Xuân Nam - Quận Thanh Xuân - Hà Nội,Hà Nội,Công Ty TNHH Đầu Tư Bt Cam Lộ - Túy Loan,TỔNG CÔNG TY XÂY DỰNG SỐ 1 - CTCP
0301429113,0201793207,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Km 7 Phạm Văn Đồng, Phường Hoà Nghĩa, Quận Dương Kinh, Thành phố Hải Phòng",Hải Phòng,Công Ty Cổ Phần Đầu Tư Đường Ven Biển Hải Phòng,TỔNG CÔNG TY XÂY DỰNG SỐ 1 - CTCP
0301429113,3101060032,0,,,,,TỔNG CÔNG TY XÂY DỰNG SỐ 1 - CTCP
0301266564,3800100168-1,,,,Chưa rõ,CÔNG TY TNHH MỘT THÀNH VIÊN CAO SU BÌNH LONG,TẬP ĐOÀN CÔNG NGHIỆP CAO SU VIỆT NAM - CTCP
0300100037,0300831132,26331418463699,,,,,TỔNG CÔNG TY THƯƠNG MẠI SÀI GÒN - TNHH MTV
0300100037,0301876168,46379116641908,,,,,TỔNG CÔNG TY THƯƠNG MẠI SÀI GÒN - TNHH MTV
0300100037,0303903586,0,,,,,TỔNG CÔNG TY THƯƠNG MẠI SÀI GÒN - TNHH MTV
0300100037,1401484744,23490578514,Khai khoáng khác chưa được phân vào đâu,ấp An Hòa - Xã Định An - Huyện Lấp Vò - Đồng Tháp,Đồng Tháp,Công Ty TNHH Lương Thực Ngọc Đồng,TỔNG CÔNG TY THƯƠNG MẠI SÀI GÒN - TNHH MTV
0300100037,1600674718,224958168025,Bán buôn chuyên doanh khác chưa được phân vào đâu,S� 12 Nguy�n Hu� - Phường Mỹ Long - Thành phố Long Xuyên - An Giang,An Giang,C�ng Ty TNHH Th��ng M�i S�i G�n - An Giang.,TỔNG CÔNG TY THƯƠNG MẠI SÀI GÒN - TNHH MTV
1500498480,1200668251,9090910,"Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản","199A Đinh Bộ Lĩnh, KP5 - Phường 9 - Thành phố Mỹ Tho - Tiền Giang",Tiền Giang,CTY TNHH Thủy Sản Việt Nga Tiền Giang.,CÔNG TY CP THƯƠNG MẠI DẦU KHÍ CỬU LONG
1500498480,1300356577,1981635537,Bán lẻ hàng hóa khác trong các cửa hàng chuyên doanh,207/24 - ấp An Bình - xã An Thạnh - Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,DNTN Vinh Phát,CÔNG TY CP THƯƠNG MẠI DẦU KHÍ CỬU LONG
1500498480,6300133869,208682096151,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",ấp Phú Thạnh - Xã Tân Phú Thạnh - Huyện Châu Thành A - Hậu Giang,Hậu Giang,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Thương Mại Dầu Khí Hậu Giang,CÔNG TY CP THƯƠNG MẠI DẦU KHÍ CỬU LONG
2500552524,2500570964,947984021970,Xây dựng nhà các loại,"Tầng 5, Tòa nhà Việt Đức, Số 8 đường Tôn Đức Thắng - Phường Khai Quang - Thành phố Vĩnh Yên - Vĩnh Phúc",Vĩnh Phúc,CôNG TY TNHH ĐầU Tư XâY DựNG Và THươNG MạI ACT,CÔNG TY CP CÔNG NGHIỆP Á MỸ
2500578360,2500503083,986121755829,Sản xuất vật liệu xây dựng từ đất sét,"Thửa đất số 04, Tờ bản đồ số 79, Quốc lộ 1A, Xã Hoà Châu, Huyện Hoà Vang, Thành phố Đà Nẵng",Đà Nẵng,Kho Hàng - Chi Nhánh Công Ty TNHH Vitto - Vp,CÔNG TY CP TẬP ĐOÀN VITTO
2500578360,2500618609,0,"Chi tiết: - Sản xuất, kinh doanh các sản phẩm gốm sứ và vật liệu xây dựng khác 2392",Lô 01  Khu vực A  Khu CN Tam Dương II  Xã Kim Long,Tỉnh Vĩnh Phúc,CÔNG TY TNHH VITTO TRADING,CÔNG TY CP TẬP ĐOÀN VITTO
2500578360,3301518915,464614945204,Sản xuất vật liệu xây dựng từ đất sét,18 Phan Đăng Lưu - Phường Phú Hòa - Thành phố Huế - Thừa Thiên - Huế,Huế,Công Ty TNHH Vitto,CÔNG TY CP TẬP ĐOÀN VITTO
2500578360,3301568024,898108237086,,,,,CÔNG TY CP TẬP ĐOÀN VITTO
2500213190,2500618327,41833021897,,,,,CÔNG TY TNHH CÔNG NGHIỆP CHÍNH XÁC VIỆT NAM 1
2500175548,3400835873,,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản",Xã Đông Hà - Xã Đông Hà - Huyện Đức Linh - Bình Thuận,Bình Thuận,Công Ty TNHH Japfa Comfeed Bình Thuận,CÔNG TY TNHH JAPFA COMFEED VIỆT NAM
2500175548,3701737485,,Chế biến sữa và các sản phẩm từ sữa,"Lô A 2.5 đường D2, KCN Đồng An 2 - Thành phố Thủ Dầu Một - Bình Dương",Bình Dương,Công Ty TNHH JUPITER FOODS Việt Nam,CÔNG TY TNHH JAPFA COMFEED VIỆT NAM
2500175548,3801021656,119645812100,Chăn nuôi lợn,"ấp 2, - Xã Minh Tâm - Huyện Hớn Quản - Bình Phước",Bình Phước,Công ty TNHH Di Truyền Giống Japfa Hypor,CÔNG TY TNHH JAPFA COMFEED VIỆT NAM
5200896375,5200213156,10911783230796,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",Tổ 9A - Phường Nguyễn Thái Học - Thành phố Yên Bái - Yên Bái,Yên Bái,Công Ty TNHH Tổng Công Ty Hoà Bình Minh,CÔNG TY CP TẬP ĐOÀN HÒA BÌNH MINH
0101431355,0900208177,0,"Sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn, ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",Thôn Hoàng - Xã Lạc Đạo - Huyện Văn Lâm - Hưng Yên,Hưng Yên,Công Ty TNHH Đăng Hường,Công ty TNHH Mua bán nợ Việt Nam
0100100618,0100112797,,Sản xuất phụ tùng và bộ phận phụ trợ cho xe có động cơ và động cơ xe,- Quận Long Biên - Hà Nội,Hà Nội,Công ty TNHH phụ tùng xe máy- ô tô GOSHI- Thăng Long,CONG TY CO PHAN KIM KHI THANG LONG
0100101379,0100102083,138259494891,,,,,CONG TY TU VAN DAU TU VA DICH VU KY THUAT CONG NGHIEP
0100364579,0105906169,12272548670,Lập trình máy vi tính,"Tầng 12A, số 444 Hoàng Hoa Thám - Phường Thuỵ Khuê - Quận Tây Hồ - Hà Nội",Hà Nội,Công Ty TNHH Dịch Vụ Nền Di Động Việt Nam,CONG TY CO PHAN TAP DOAN HIPT
0100101058,4700140232,15785333669,May trang phục (trừ trang phục từ da lông thú),Tổ 4 - Phường Đức Xuân - Thành Phố Bắc Cạn - Bắc Cạn,Bắc Cạn,Công Ty TNHH May Công Nghiệp Bắc Kạn,CONG TY CO PHAN MAY CHIEN THANG
0100101058,4700254416,,May trang phục (trừ trang phục từ da lông thú),"Số 186B, đường KonTum, tổ 4 - Thành Phố Bắc Cạn - Bắc Cạn",Bắc Cạn,Công Ty Trách Nhiệm Hữu Hạn May Bắc Kạn,CONG TY CO PHAN MAY CHIEN THANG
0100101058,5200800404,0,May trang phục (trừ trang phục từ da lông thú),Cụm công nghiệp âu Lâu - Xã Âu Lâu - Thành phố Yên Bái - Yên Bái,Yên Bái,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Chiến Thắng - Yên Bái,CONG TY CO PHAN MAY CHIEN THANG
0100101058,5200823465,12901316945,May trang phục (trừ trang phục từ da lông thú),Tổ 11 - Phường Pú Trạng - Thị xã Nghĩa Lộ - Yên Bái,Yên Bái,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Chiến Thắng - Nghĩa Lộ,CONG TY CO PHAN MAY CHIEN THANG
0101275730,0108119875,7903109939,Lập trình máy vi tính,"Tầng 10, tòa nhà Sudico, Đường Mễ Trì, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Thành phố Hà Nội",Hà Nội,Công Ty TNHH Phần Mềm Mp,Công Ty TNHH Minh Phúc
0101275730,0401860838,21043383378,"Xử lý dữ liệu, cho thuê và các hoạt động liên quan","06 Trần Phú, Phường Thạch Thang, Quận Hải Châu, Thành phố Đà Nẵng",Đà Nẵng,Công Ty TNHH Bpo.mp,Công Ty TNHH Minh Phúc
